fecha,planta,linea_produccion,turno,operario,supervisor,etapa_proceso,tipo_producto,talla,color,unidades_producidas,tela_utilizada_m2,tiempo_operacion_min,tiempo_paro_min,costo_tela_m2_usd,costo_unitario_usd,unidades_defectuosas,unidades_retrabajo,tela_desperdiciada_m2,costo_desperdicio_usd,tipo_defecto,causa_raiz,porcentaje_defectos,porcentaje_merma_tela,eficiencia_linea,CRITICIDAD
3/27/2026,Planta A,L9,Dia,Lurlene Yarker,Selina Maddams,Corte,Premium,S,Negro,374,120,390,38,5,6,31,32,25.7,314.5,Tela danada,Proceso ineficiente,0.0,0.2142,0.0,Bajo
3/16/2026,Planta B,L10,Dia,Nerte Mowatt,Jobie Shotton,Acabado,Deportiva,L,Negro,393,89,112,97,8,10,54,66,14.23,653.84,Costura defectuosa,Materia prima defectuosa,0.0,0.1599,3.0,Critico
3/25/2026,Planta B,L9,Dia,Gaby Arthan,Gabi Cyster,Costura,Premium,S,Negro,323,229,334,55,8,19,58,19,43.03,1446.24,Corte incorrecto,Falla maquina,0.0,0.1879,0.0,Bajo
3/26/2026,Planta C,L9,Dia,Jehanna Robertsson,Garwood Laskey,Acabado,Premium,L,Gris,103,280,447,25,3,3,8,11,36.97,134.91,Tela danada,Falla maquina,0.0,0.132,0.0,Bajo
3/22/2026,Planta C,L4,Dia,Ardine Wiltshire,Rip Plummer,Calidad,Deportiva,M,Negro,475,276,127,58,7,9,84,48,14.45,857.15,Medida incorrecta,Error humano,0.0,0.0524,3.0,Bajo
3/7/2026,Planta A,L3,Dia,Grover Etuck,Chery Arnaldo,Calidad,Premium,XL,Negro,259,299,70,15,5,4,57,23,52.41,490.05,Medida incorrecta,Proceso ineficiente,0.0,0.1753,3.0,Bajo
3/13/2026,Planta C,L2,Tarde,Bink Padwick,Templeton Pibsworth,Calidad,Premium,L,Gris,331,128,149,16,6,7,74,59,12.25,591.5,Tela danada,Error humano,0.0,0.0957,2.0,Bajo
3/1/2026,Planta C,L4,Noche,Matthaeus Axtell,Rosalia Bellsham,Acabado,Deportiva,L,Gris,346,60,410,96,6,13,70,42,5.77,944.62,Corte incorrecto,Materia prima defectuosa,0.0,0.0962,0.0,Critico
3/28/2026,Planta C,L7,Tarde,Arielle Bewsey,Vilma Philippart,Costura,Basica,XL,Negro,284,209,283,90,7,5,41,54,36.92,463.44,Corte incorrecto,Error humano,0.0,0.1767,1.0,Bajo
3/30/2026,Planta A,L7,Noche,Sigfried Ahrend,Amara Strauss,Calidad,Basica,M,Azul,479,156,241,32,8,14,233,33,12.38,3361.04,Medida incorrecta,Error humano,0.0,0.0794,1.0,Critico
3/30/2026,Planta A,L2,Dia,Cornelle Bathoe,Roy Alves,Costura,Premium,L,Gris,452,173,175,91,3,25,101,66,17.15,2576.45,Tela danada,Error humano,0.0,0.0991,2.0,Critico
3/1/2026,Planta A,L5,Tarde,Jacky Jodrelle,Bradan Featherstonhaugh,Corte,Deportiva,L,Gris,429,102,250,88,4,23,35,32,13.62,859.48,Mancha,Falla maquina,0.0,0.1335,1.0,Bajo
3/4/2026,Planta B,L6,Noche,Adolf Babst,Odelle Giovannini,Costura,Premium,S,Azul,376,225,204,13,3,8,133,26,25.02,1139.06,Tela danada,Falla maquina,0.0,0.1112,1.0,Bajo
3/26/2026,Planta A,L8,Tarde,Cherilynn Giacomuzzi,Ford Widdison,Acabado,Premium,L,Negro,114,248,187,63,5,20,18,15,19.94,459.7,Costura defectuosa,Materia prima defectuosa,0.0,0.0804,0.0,Bajo
3/29/2026,Planta A,L1,Tarde,Anthiathia Hudson,Audre Burt,Corte,Deportiva,XL,Negro,148,153,142,7,6,17,29,12,33.27,692.62,Costura defectuosa,Error humano,0.0,0.2175,1.0,Bajo
3/24/2026,Planta C,L5,Tarde,Marni Jon,Bertie Thatcham,Corte,Basica,M,Gris,283,215,190,88,2,18,32,44,78.26,732.52,Corte incorrecto,Materia prima defectuosa,0.0,0.364,1.0,Bajo
3/15/2026,Planta C,L1,Tarde,Patty Niemetz,Tabbatha Klimczak,Corte,Deportiva,M,Rojo,100,152,454,40,5,21,21,9,51.11,696.55,Costura defectuosa,Falla maquina,0.0,0.3363,0.0,Bajo
3/24/2026,Planta C,L1,Dia,Isahella Kew,Launce Dobbyn,Acabado,Basica,S,Rojo,107,254,295,96,8,18,20,7,16.95,495.6,Mancha,Materia prima defectuosa,0.0,0.0667,0.0,Critico
3/26/2026,Planta B,L6,Tarde,Freddi Benninck,Dell Nethercott,Acabado,Basica,M,Rojo,102,145,202,85,2,3,8,5,5.38,34.76,Costura defectuosa,Materia prima defectuosa,0.0,0.0371,0.0,Bajo
3/24/2026,Planta C,L2,Dia,Lida Trussman,Merwin Attwoul,Costura,Premium,L,Rojo,384,89,351,33,7,19,70,47,15.39,1437.73,Corte incorrecto,Falla maquina,0.0,0.1729,1.0,Bajo
3/19/2026,Planta C,L2,Tarde,Slade Folkerd,Barb Matthieson,Corte,Premium,M,Rojo,382,253,137,112,5,18,59,68,52.28,1323.4,Costura defectuosa,Materia prima defectuosa,0.0,0.2066,2.0,Critico
3/26/2026,Planta C,L1,Dia,Tallie Blundel,Caesar Ablitt,Acabado,Deportiva,S,Gris,416,227,268,57,2,3,76,51,10.91,249.82,Medida incorrecta,Error humano,0.0,0.0481,1.0,Bajo
3/29/2026,Planta A,L8,Noche,Quintina Shuxsmith,Edyth Kopecka,Corte,Basica,XL,Rojo,355,184,190,79,6,4,97,51,51.08,694.48,Tela danada,Falla maquina,0.0,0.2776,1.0,Bajo
3/28/2026,Planta B,L3,Noche,Tarrance Panton,Drucy De Mattia,Acabado,Premium,XL,Rojo,158,155,151,40,4,5,67,24,16.1,399.4,Costura defectuosa,Materia prima defectuosa,0.0,0.1039,1.0,Bajo
3/7/2026,Planta B,L10,Tarde,Collette McCalum,Aurlie Streeten,Calidad,Premium,S,Azul,350,246,468,54,8,8,85,48,18.32,826.56,Tela danada,Falla maquina,0.0,0.0745,0.0,Bajo
3/21/2026,Planta C,L7,Dia,Fey Breslauer,Roz Raffeorty,Corte,Deportiva,S,Azul,150,152,247,42,6,7,27,14,48.91,482.46,Costura defectuosa,Error humano,0.0,0.3218,0.0,Bajo
3/28/2026,Planta B,L7,Noche,Conney Gorner,Halsy Albiston,Acabado,Deportiva,L,Rojo,97,249,395,105,8,25,25,8,17.74,766.92,Corte incorrecto,Proceso ineficiente,0.0,0.0712,0.0,Critico
3/26/2026,Planta B,L9,Noche,Connor Fahrenbacher,Adelice Wakerley,Costura,Deportiva,L,Rojo,461,86,203,112,3,11,118,74,15.33,1343.99,Costura defectuosa,Proceso ineficiente,0.0,0.1783,2.0,Critico
3/28/2026,Planta B,L7,Tarde,Guthry Bebbell,Pembroke Siveyer,Calidad,Deportiva,M,Blanco,460,264,274,80,2,4,96,74,30.58,445.16,Mancha,Error humano,0.0,0.1158,1.0,Bajo
3/2/2026,Planta A,L9,Tarde,Garvy Mockler,Elspeth Reddle,Costura,Basica,S,Gris,211,167,91,9,3,22,36,28,31.5,886.5,Tela danada,Error humano,0.0,0.1886,2.0,Bajo
3/30/2026,Planta C,L5,Noche,Sharyl Pragnall,Sheilakathryn Skipperbottom,Costura,Premium,S,Rojo,403,182,440,79,6,20,186,30,13.61,3801.66,Costura defectuosa,Materia prima defectuosa,0.0,0.0748,0.0,Critico
3/25/2026,Planta B,L10,Noche,Benita Fettis,Carolus Baseley,Calidad,Basica,M,Gris,337,266,120,73,3,3,150,21,20.44,511.32,Mancha,Error humano,0.0,0.0768,2.0,Bajo
3/25/2026,Planta B,L1,Dia,Erma Warrior,Ayn Wadworth,Calidad,Deportiva,S,Negro,215,255,134,49,2,9,48,32,33.28,498.56,Mancha,Falla maquina,0.0,0.1305,1.0,Bajo
3/28/2026,Planta A,L5,Noche,Philomena Thynne,Barret Skeates,Costura,Basica,XL,Azul,178,170,176,101,8,24,56,12,14.17,1457.36,Mancha,Materia prima defectuosa,0.0,0.0834,1.0,Critico
3/7/2026,Planta C,L8,Tarde,Solly Cornock,Dukie Wooton,Corte,Deportiva,XL,Rojo,448,202,291,98,6,16,105,49,33.28,1879.68,Tela danada,Materia prima defectuosa,0.0,0.1648,1.0,Critico
3/17/2026,Planta A,L10,Dia,Kizzie Goldstein,Bartlet Morphey,Acabado,Premium,L,Gris,205,113,344,20,6,20,26,26,19.91,639.46,Corte incorrecto,Error humano,0.0,0.1762,0.0,Bajo
3/13/2026,Planta C,L8,Dia,Trina Turbern,Diarmid Izat,Acabado,Basica,S,Blanco,334,209,462,104,4,23,20,47,23.76,555.04,Tela danada,Falla maquina,0.0,0.1137,0.0,Critico
3/17/2026,Planta A,L3,Dia,Rafa Nussii,Tierney Chevins,Calidad,Premium,S,Rojo,178,151,379,19,7,24,41,33,22.56,1141.92,Corte incorrecto,Proceso ineficiente,0.0,0.1494,0.0,Bajo
3/18/2026,Planta A,L4,Dia,Marylee Allot,Linette Roose,Calidad,Deportiva,XL,Gris,385,283,239,33,4,11,23,68,41.52,419.08,Medida incorrecta,Error humano,0.0,0.1467,1.0,Bajo
3/16/2026,Planta B,L10,Noche,Felipa Dripps,Madelina Acland,Calidad,Basica,M,Rojo,320,153,444,98,5,13,132,34,27.21,1852.05,Corte incorrecto,Falla maquina,0.0,0.1778,0.0,Critico
3/23/2026,Planta C,L3,Tarde,Korry Brandsma,Orland Lorente,Acabado,Basica,L,Azul,311,169,413,7,4,18,52,62,18.48,1009.92,Costura defectuosa,Error humano,0.0,0.1093,0.0,Bajo
3/2/2026,Planta A,L8,Tarde,Dixie Tenny,Alphonse Penniall,Corte,Deportiva,S,Blanco,156,99,76,38,4,5,19,19,24.72,193.88,Medida incorrecta,Falla maquina,0.0,0.2497,2.0,Bajo
3/18/2026,Planta B,L1,Noche,Annadiane Haibel,Jenda Botwood,Calidad,Premium,M,Rojo,100,266,270,16,5,13,33,6,45.48,656.4,Corte incorrecto,Falla maquina,0.0,0.171,0.0,Bajo
3/9/2026,Planta A,L8,Noche,Olvan Ellings,Valenka Law,Acabado,Deportiva,L,Gris,437,222,346,93,6,10,116,49,38.11,1388.66,Tela danada,Materia prima defectuosa,0.0,0.1717,1.0,Critico
3/23/2026,Planta B,L10,Noche,Ruthy Halworth,Benton Late,Costura,Premium,XL,Rojo,265,172,255,21,5,14,127,14,10.42,1830.1,Costura defectuosa,Falla maquina,0.0,0.0606,1.0,Bajo
3/17/2026,Planta C,L6,Noche,Lotte Hallowell,Joellen Ovanesian,Acabado,Basica,S,Rojo,330,162,69,103,3,11,106,63,28.2,1250.6,Medida incorrecta,Falla maquina,0.0,0.1741,4.0,Critico
3/30/2026,Planta C,L9,Noche,Ricky Glaze,Jolene Papierz,Costura,Premium,L,Blanco,240,153,216,32,6,5,55,15,15.43,367.58,Costura defectuosa,Materia prima defectuosa,0.0,0.1008,1.0,Bajo
3/19/2026,Planta C,L1,Dia,Cy Edmonstone,Faunie Costigan,Acabado,Basica,M,Gris,436,63,371,37,5,9,42,76,4.16,398.8,Corte incorrecto,Proceso ineficiente,0.0,0.066,1.0,Bajo
3/25/2026,Planta A,L4,Noche,Leia Tindall,Evonne Cowan,Corte,Premium,L,Negro,103,55,386,61,5,13,49,20,21.2,743.0,Medida incorrecta,Falla maquina,0.0,0.3855,0.0,Bajo
3/6/2026,Planta A,L8,Noche,Flemming Pach,Betsey Clewlowe,Corte,Deportiva,L,Blanco,285,79,405,23,2,25,125,54,31.6,3188.2,Costura defectuosa,Proceso ineficiente,0.0,0.4,0.0,Critico
3/5/2026,Planta C,L9,Tarde,Doyle Ottley,Debor Keay,Calidad,Basica,S,Gris,97,57,422,7,5,11,20,13,2.48,232.4,Medida incorrecta,Materia prima defectuosa,0.0,0.0435,0.0,Bajo
3/19/2026,Planta A,L9,Dia,Annabella Whittam,Alonso Darrach,Costura,Basica,M,Negro,311,265,245,105,2,12,22,37,36.73,337.46,Tela danada,Materia prima defectuosa,0.0,0.1386,1.0,Critico
3/14/2026,Planta B,L5,Tarde,Wilbur Ayars,Madlen Flacknoe,Corte,Basica,M,Gris,330,132,111,89,6,14,55,44,17.79,876.74,Mancha,Error humano,0.0,0.1348,2.0,Bajo
3/23/2026,Planta A,L3,Noche,Stacey Huck,Edwin Bruggeman,Costura,Deportiva,M,Gris,401,53,423,27,4,7,191,30,3.93,1352.72,Costura defectuosa,Falla maquina,0.0,0.0742,0.0,Bajo
3/16/2026,Planta C,L9,Dia,Moreen Peizer,Michail Francomb,Calidad,Deportiva,XL,Negro,323,289,397,74,6,4,57,19,39.57,465.42,Medida incorrecta,Error humano,0.0,0.1369,0.0,Bajo
3/24/2026,Planta C,L7,Tarde,Caroljean Edards,Duncan Nickels,Calidad,Premium,L,Rojo,383,184,200,4,7,3,61,45,24.18,352.26,Medida incorrecta,Falla maquina,0.0,0.1314,1.0,Bajo
3/26/2026,Planta A,L6,Tarde,Jesse Stenhouse,Carlye Sowte,Costura,Deportiva,S,Rojo,423,147,367,65,4,17,98,45,15.01,1726.04,Medida incorrecta,Materia prima defectuosa,0.0,0.1021,1.0,Bajo
3/10/2026,Planta B,L1,Tarde,Concordia Morrilly,Archibaldo Olwen,Costura,Premium,S,Blanco,305,180,264,119,5,16,58,51,21.43,1035.15,Mancha,Error humano,0.0,0.1191,1.0,Critico
3/25/2026,Planta A,L7,Noche,Percy Folkerts,Gerrard Littlejohn,Calidad,Deportiva,XL,Gris,485,267,468,12,6,8,192,49,14.84,1625.04,Costura defectuosa,Falla maquina,0.0,0.0556,1.0,Bajo
3/9/2026,Planta C,L1,Noche,Leone Decker,Herschel Knibb,Calidad,Deportiva,L,Blanco,132,182,146,16,2,6,63,7,19.04,416.08,Costura defectuosa,Materia prima defectuosa,0.0,0.1046,0.0,Bajo
3/3/2026,Planta C,L4,Tarde,Skippy Botwood,Harmony Haslehurst,Corte,Basica,M,Azul,140,54,151,104,2,25,19,12,7.75,490.5,Tela danada,Falla maquina,0.0,0.1435,0.0,Critico
3/12/2026,Planta A,L5,Dia,Allan Goymer,Janetta Tribell,Acabado,Basica,L,Negro,345,171,415,50,4,8,33,43,18.34,337.36,Medida incorrecta,Materia prima defectuosa,0.0,0.1073,0.0,Bajo
3/9/2026,Planta C,L4,Tarde,Holt Brecher,Austin Ebbin,Acabado,Premium,S,Azul,105,248,150,10,6,8,22,6,35.19,387.14,Tela danada,Falla maquina,0.0,0.1419,0.0,Bajo
3/4/2026,Planta C,L3,Dia,Alisha Mason,Ravid Wilderspoon,Costura,Deportiva,M,Azul,469,147,80,57,2,14,63,31,25.88,933.76,Medida incorrecta,Falla maquina,0.0,0.1761,5.0,Bajo
3/26/2026,Planta B,L6,Noche,Tatiania Surmeyers,Tessi Cupper,Costura,Premium,L,Azul,180,177,303,120,4,17,40,35,29.27,797.08,Tela danada,Materia prima defectuosa,0.0,0.1654,0.0,Critico
3/19/2026,Planta B,L2,Tarde,Maddie Lobe,Rab Nichols,Costura,Basica,M,Blanco,200,141,468,106,7,8,35,33,9.21,344.47,Costura defectuosa,Proceso ineficiente,0.0,0.0653,0.0,Critico
3/21/2026,Planta B,L9,Tarde,Jules Cutteridge,Liva Millan,Calidad,Deportiva,S,Negro,224,182,211,61,4,5,14,33,32.6,200.4,Mancha,Proceso ineficiente,0.0,0.1791,1.0,Bajo
3/17/2026,Planta C,L4,Noche,Nicolle McKeefry,Zuzana Balling,Acabado,Deportiva,L,Blanco,424,170,277,50,4,22,163,81,27.52,3696.08,Medida incorrecta,Materia prima defectuosa,0.0,0.1619,1.0,Critico
3/30/2026,Planta A,L5,Tarde,Willy Brecknall,Kristo Charrisson,Calidad,Deportiva,M,Gris,344,109,211,31,2,10,38,25,7.22,394.44,Tela danada,Materia prima defectuosa,0.0,0.0662,1.0,Bajo
3/18/2026,Planta C,L6,Tarde,Libbey Hankey,Blondy Jerosch,Acabado,Basica,L,Gris,84,126,479,35,8,4,11,8,6.12,92.96,Costura defectuosa,Error humano,0.0,0.0486,0.0,Bajo
3/12/2026,Planta C,L9,Dia,Freddy Firth,Clywd Skouling,Acabado,Premium,L,Azul,326,115,107,48,7,4,53,55,5.43,250.01,Tela danada,Error humano,0.0,0.0472,3.0,Bajo
3/12/2026,Planta A,L5,Dia,Calida Wagnerin,Brock McHaffy,Acabado,Basica,S,Azul,409,227,198,98,4,23,83,65,15.94,1972.76,Medida incorrecta,Proceso ineficiente,0.0,0.0702,2.0,Critico
3/22/2026,Planta C,L1,Noche,Dallas Verissimo,Felix Dockrill,Corte,Deportiva,L,Azul,225,134,347,95,8,13,81,18,44.29,1407.32,Corte incorrecto,Proceso ineficiente,0.0,0.3305,0.0,Critico
3/16/2026,Planta B,L2,Noche,Randi Becken,Tillie Saldler,Acabado,Premium,L,Gris,208,269,287,76,6,22,59,25,12.01,1370.06,Costura defectuosa,Falla maquina,0.0,0.0446,0.0,Bajo
3/1/2026,Planta B,L3,Dia,Claude O'Mohun,Analise Heister,Calidad,Basica,XL,Azul,450,71,312,44,2,25,81,64,14.05,2053.1,Medida incorrecta,Falla maquina,0.0,0.1979,1.0,Critico
3/6/2026,Planta A,L3,Dia,Burk Blything,Artemas McInnes,Calidad,Deportiva,S,Blanco,81,163,412,120,6,6,6,6,13.45,116.7,Costura defectuosa,Materia prima defectuosa,0.0,0.0825,0.0,Critico
3/25/2026,Planta C,L8,Dia,Merridie Van den Velde,Alf Buttriss,Costura,Premium,M,Negro,98,133,347,112,8,20,11,16,9.46,295.68,Costura defectuosa,Error humano,0.0,0.0711,0.0,Critico
3/4/2026,Planta C,L2,Noche,Artie Neljes,Norbie Steggals,Corte,Premium,L,Azul,416,162,325,109,5,16,115,58,42.53,2052.65,Tela danada,Error humano,0.0,0.2625,1.0,Critico
3/19/2026,Planta C,L10,Tarde,Johna Haldin,Carlo Lesurf,Calidad,Deportiva,M,Negro,212,128,170,86,2,21,28,21,16.75,621.5,Mancha,Materia prima defectuosa,0.0,0.1309,1.0,Bajo
3/3/2026,Planta C,L4,Dia,Don Clarabut,Karlis Guilliatt,Costura,Premium,S,Rojo,244,199,239,9,7,14,21,18,12.52,381.64,Tela danada,Materia prima defectuosa,0.0,0.0629,1.0,Bajo
3/8/2026,Planta C,L3,Dia,Erin Wilber,Mychal Christiensen,Corte,Premium,M,Blanco,205,105,422,68,6,9,35,15,23.41,455.46,Medida incorrecta,Materia prima defectuosa,0.0,0.223,0.0,Bajo
3/3/2026,Planta A,L5,Tarde,Ester Moles,Beth Carne,Acabado,Basica,XL,Azul,149,293,248,80,2,21,25,13,40.0,605.0,Medida incorrecta,Error humano,0.0,0.1365,0.0,Bajo
3/12/2026,Planta B,L9,Tarde,Charlena Gennings,Wallis Leonard,Corte,Premium,L,Rojo,302,128,109,87,4,12,62,59,37.21,892.84,Mancha,Error humano,0.0,0.2907,2.0,Bajo
3/18/2026,Planta C,L5,Noche,Melantha Rama,Tait Jakubovsky,Calidad,Deportiva,M,Gris,250,276,89,66,5,3,63,22,20.0,289.0,Medida incorrecta,Error humano,0.0,0.0725,2.0,Bajo
3/19/2026,Planta A,L6,Noche,Hyacinthie MacKettrick,Wilfrid Stallibrass,Costura,Premium,XL,Negro,374,245,398,35,7,16,182,48,40.94,3198.58,Medida incorrecta,Materia prima defectuosa,0.0,0.1671,0.0,Critico
3/11/2026,Planta B,L5,Noche,Bearnard Bourget,Layla Samsonsen,Calidad,Deportiva,L,Gris,357,95,63,70,7,17,91,49,15.49,1655.43,Tela danada,Proceso ineficiente,0.0,0.1631,5.0,Bajo
3/14/2026,Planta A,L8,Tarde,Carleton Bustard,Arlina Mackley,Acabado,Deportiva,L,Blanco,166,60,421,8,6,3,17,23,4.16,75.96,Costura defectuosa,Error humano,0.0,0.0693,0.0,Bajo
3/8/2026,Planta B,L9,Tarde,Emelyne Negal,Katherina Lean,Calidad,Basica,L,Negro,80,229,407,19,3,16,7,14,33.38,212.14,Mancha,Materia prima defectuosa,0.0,0.1458,0.0,Bajo
3/4/2026,Planta A,L4,Noche,Cate Truce,Ingaberg Glenny,Acabado,Basica,M,Blanco,192,165,136,104,3,9,75,37,11.7,710.1,Mancha,Proceso ineficiente,0.0,0.0709,1.0,Critico
3/2/2026,Planta C,L3,Tarde,Quintin Langstone,Baillie Glennie,Calidad,Deportiva,L,Rojo,228,278,474,88,8,18,45,28,20.41,973.28,Costura defectuosa,Materia prima defectuosa,0.0,0.0734,0.0,Bajo
3/10/2026,Planta A,L6,Tarde,Morgen Yukhnin,Winfield Alleway,Corte,Basica,M,Gris,107,94,285,100,4,14,19,5,14.18,322.72,Costura defectuosa,Error humano,0.0,0.1509,0.0,Critico
3/29/2026,Planta A,L8,Dia,Malissia La Wille,Ruperto Cordeix,Corte,Deportiva,M,Rojo,187,86,394,67,7,24,22,17,27.02,717.14,Medida incorrecta,Falla maquina,0.0,0.3142,0.0,Bajo
3/17/2026,Planta B,L9,Dia,Aurore Payze,Augustina Matzke,Calidad,Deportiva,XL,Negro,331,75,88,50,2,21,68,64,9.39,1446.78,Mancha,Materia prima defectuosa,0.0,0.1252,3.0,Bajo
3/15/2026,Planta B,L5,Dia,Lorrie Franscioni,Faunie Hurdiss,Acabado,Basica,S,Azul,248,95,289,44,8,23,45,13,18.85,1185.8,Mancha,Error humano,0.0,0.1984,0.0,Bajo
3/16/2026,Planta C,L8,Tarde,Gusti Cloke,Hastings Cassedy,Calidad,Deportiva,S,Gris,466,279,314,49,5,3,36,63,15.21,184.05,Corte incorrecto,Error humano,0.0,0.0545,1.0,Bajo
3/9/2026,Planta B,L6,Noche,Berta Gloucester,Garrard Caffery,Corte,Deportiva,S,Rojo,242,280,176,116,8,19,83,25,52.09,1993.72,Tela danada,Proceso ineficiente,0.0,0.186,1.0,Critico
3/6/2026,Planta B,L4,Tarde,Ermina Breeder,Pepe Bottomer,Acabado,Deportiva,XL,Blanco,376,230,373,77,4,8,43,63,45.21,524.84,Corte incorrecto,Proceso ineficiente,0.0,0.1966,1.0,Bajo
3/25/2026,Planta B,L2,Noche,Deeann Armin,Eustace Bineham,Acabado,Basica,M,Gris,314,265,234,103,7,23,102,29,37.65,2609.55,Corte incorrecto,Proceso ineficiente,0.0,0.1421,1.0,Critico
3/26/2026,Planta A,L6,Noche,Brewster Gerrad,Dougy MacDearmont,Costura,Deportiva,XL,Azul,395,185,352,63,7,8,137,29,36.01,1348.07,Costura defectuosa,Proceso ineficiente,0.0,0.1946,1.0,Bajo
3/12/2026,Planta C,L2,Dia,Ashlan Skerritt,Major Gorstidge,Acabado,Premium,L,Rojo,348,206,141,1,6,23,37,53,20.24,972.44,Medida incorrecta,Materia prima defectuosa,0.0,0.0983,2.0,Bajo
3/26/2026,Planta A,L9,Tarde,Henrik Volker,Randene Dudeney,Acabado,Basica,L,Blanco,393,218,347,51,7,3,88,26,18.62,394.34,Medida incorrecta,Error humano,0.0,0.0854,1.0,Bajo
3/3/2026,Planta C,L4,Tarde,Sasha Birmingham,Gilbertine Wayte,Calidad,Basica,L,Rojo,466,53,102,60,2,9,36,45,5.53,335.06,Corte incorrecto,Materia prima defectuosa,0.0,0.1043,4.0,Bajo
3/15/2026,Planta C,L6,Dia,Teena Doone,Maurie Wethers,Calidad,Premium,M,Blanco,307,154,209,2,2,18,35,39,7.76,645.52,Medida incorrecta,Proceso ineficiente,0.0,0.0504,1.0,Bajo
3/9/2026,Planta B,L8,Tarde,Roxi Faint,Tracy Maccraw,Costura,Basica,M,Blanco,313,88,289,0,4,20,23,46,12.25,509.0,Medida incorrecta,Proceso ineficiente,0.0,0.1392,1.0,Bajo
3/9/2026,Planta B,L6,Noche,Jobi Stonehouse,Barbe Gosnold,Corte,Deportiva,L,Negro,436,125,339,63,2,18,107,61,40.97,2007.94,Costura defectuosa,Proceso ineficiente,0.0,0.3278,1.0,Critico
3/24/2026,Planta A,L6,Dia,Demott Milligan,Eran Skells,Acabado,Deportiva,XL,Rojo,140,64,186,107,4,15,22,19,4.58,348.32,Corte incorrecto,Materia prima defectuosa,0.0,0.0716,0.0,Critico
3/22/2026,Planta A,L1,Noche,Rich Diego,Morgan Mitchley,Calidad,Premium,M,Azul,413,230,125,108,8,15,134,59,34.55,2286.4,Tela danada,Materia prima defectuosa,0.0,0.1502,3.0,Critico
3/15/2026,Planta A,L1,Dia,Arlene Drane,Florry D'Aguanno,Costura,Deportiva,XL,Rojo,215,209,278,32,6,12,47,15,23.72,706.32,Mancha,Materia prima defectuosa,0.0,0.1135,0.0,Bajo
3/28/2026,Planta B,L9,Dia,Marshall Greenhaugh,Frieda Itzig,Corte,Deportiva,S,Blanco,298,189,302,46,3,3,20,36,65.28,255.84,Medida incorrecta,Falla maquina,0.0,0.3454,0.0,Bajo
3/7/2026,Planta A,L1,Noche,Kaine Jory,Elset Rapson,Costura,Deportiva,XL,Gris,124,179,283,97,4,18,59,10,30.83,1185.32,Costura defectuosa,Proceso ineficiente,0.0,0.1722,0.0,Critico
3/15/2026,Planta B,L1,Tarde,Ginnie Letixier,Guglielmo Alabastar,Corte,Premium,XL,Blanco,287,134,342,18,5,7,17,27,22.2,230.0,Mancha,Error humano,0.0,0.1657,0.0,Bajo
3/28/2026,Planta C,L4,Tarde,Sophey Ezzell,Kristyn Birkby,Calidad,Basica,XL,Blanco,215,190,88,53,7,16,23,29,8.02,424.14,Corte incorrecto,Falla maquina,0.0,0.0422,2.0,Bajo
3/21/2026,Planta A,L7,Noche,Bo Anespie,Don Daenen,Acabado,Basica,L,Gris,236,95,221,2,8,7,78,25,4.33,580.64,Costura defectuosa,Error humano,0.0,0.0456,1.0,Bajo
3/30/2026,Planta C,L6,Dia,Howard Springer,Avril Mallebone,Calidad,Premium,S,Gris,270,136,138,34,7,8,57,21,17.85,580.95,Mancha,Materia prima defectuosa,0.0,0.1313,1.0,Bajo
3/12/2026,Planta B,L10,Dia,Mame Ollander,Raye Bowering,Corte,Basica,XL,Gris,218,82,360,38,5,7,26,23,28.26,323.3,Costura defectuosa,Proceso ineficiente,0.0,0.3446,0.0,Bajo
3/25/2026,Planta B,L7,Dia,Gwenora Brisset,Phaedra Dable,Calidad,Basica,M,Negro,303,59,241,115,7,23,36,20,9.48,894.36,Corte incorrecto,Falla maquina,0.0,0.1607,1.0,Critico
3/8/2026,Planta C,L5,Dia,Alberto Dwane,Kissie Maile,Corte,Deportiva,S,Blanco,134,142,222,83,3,3,13,10,19.68,98.04,Costura defectuosa,Error humano,0.0,0.1386,0.0,Bajo
3/24/2026,Planta B,L3,Noche,Robinetta Lapwood,Lucretia Wratten,Calidad,Basica,L,Azul,406,96,228,59,4,24,141,79,16.45,3449.8,Costura defectuosa,Proceso ineficiente,0.0,0.1714,1.0,Critico
3/25/2026,Planta C,L2,Dia,Silvio Confait,Derk Grzeszczyk,Corte,Premium,XL,Blanco,292,147,208,36,2,12,58,22,57.77,811.54,Corte incorrecto,Falla maquina,0.0,0.393,1.0,Bajo
3/9/2026,Planta A,L1,Tarde,Dulcinea Challenger,Lacie Dowry,Acabado,Deportiva,M,Azul,167,142,144,115,2,16,40,9,13.68,667.36,Medida incorrecta,Materia prima defectuosa,0.0,0.0963,1.0,Critico
3/29/2026,Planta C,L9,Noche,Taryn Botwright,Merell Klasing,Acabado,Basica,XL,Azul,157,158,410,94,2,22,76,20,28.31,1728.62,Corte incorrecto,Proceso ineficiente,0.0,0.1792,0.0,Critico
3/11/2026,Planta B,L1,Tarde,Raddy Stiegers,Skelly Coxall,Costura,Premium,S,Blanco,126,160,145,47,8,9,27,15,24.6,439.8,Corte incorrecto,Error humano,0.0,0.1538,0.0,Bajo
3/6/2026,Planta B,L1,Tarde,Gregoire Dykes,Wilbert Heaney,Calidad,Basica,S,Blanco,384,213,83,75,8,8,52,25,14.62,532.96,Costura defectuosa,Materia prima defectuosa,0.0,0.0686,4.0,Bajo
